id,direccion
1044,Bill Condon
1045,Alan Parker
1046,Martin Scorsese
1047,Peter Weir
1048,Curtis Hanson
1049,Steven Spielberg
1050,Walter Salles
1051,Terrence Malick
1052,Stephen Daldry
1053,Hayao Miyazaki
1054,Sam Mendes
1055,Tim Burton
1056,Steven Spielberg
1057,George Clooney
1058,Anthony Minghella
1059,Michael Radford
1060,James Mangold
1061,Bennett Miller
1062,Steven Soderbergh
1063,Lee Daniels
1064,Zack Snyder
1065,Mike Newell
1066,Alan Parker
1067,Todd Haynes
1068,Brad Bird
1069,James Ivory
1070,Sacha Gervasi
1071,Tim Burton
1072,Joel Coen
1072,Ethan Coen
1073,Paul Thomas Anderson
1074,Pawel Pawlikowski
1075,Olivier Dahan
1076,Gary Ross
1077,Zhang Yimou
1078,Juanfer Andrés
1078,Esteban Roel
1079,Robert Zemeckis
1080,Steven Spielberg
1081,Ang Lee
1082,Ridley Scott
1083,David Fincher
1084,Matthew Vaughn
1085,Quentin Tarantino
1086,James Marsh
1087,Guillermo del Toro
1088,Robert De Niro
1089,Mario Camus
1090,Wong Kar-Wai
1091,Barry Sonnenfeld
1092,Don Siegel
1093,Clint Eastwood
1094,Matthew Weiner
1094,Phil Abraham
1094,Michael Uppendahl
1095,Miguel Ángel Bernardeau
1095,Agustín Crespi
1095,Antonio Cano
1096,Pedro Almodóvar
1097,Gregory Hoblit
1098,Norman Jewison
1099,Oliver Stone
1100,Kyle Balda
1100,Pierre Coffin
1101,Guy Ritchie
1102,Joel Coen
1102,Ethan Coen
1103,Wong Kar-Wai
1104,David Trueba
1105,Lone Scherfig
1106,Penny Marshall
1107,Joel Coen
1107,Ethan Coen
1108,Martin Scorsese
1109,Juan José Campanella
1110,Martin Scorsese
1111,Jim Sheridan
1112,Ben Affleck
1113,Francis Ford Coppola
1114,Terry Gilliam
1115,Steven Spielberg
1116,James Wan
1117,David O. Russell
1118,Bryan Singer
1119,Álex de la Iglesia
1120,Chris Brancato
1120,Carlo Bernard
1120,Doug Miro
1121,Brian De Palma
1122,Tim Burton
1123,Ted Demme
1124,Gus Van Sant
1125,Ron Howard
1126,Miguel Courtois
1127,Mike Newell
1128,Michael Mann
1129,Alfonso Cuarón
1130,Noah Hawley
1130,Randall Einhorn
1130,Michael Uppendahl
1131,Peter Jackson
1132,Cameron Crowe
1133,Manuel Huerga
1134,Paul Thomas Anderson
1135,Tomas Alfredson
1136,Joe Penhall 
1136,David Fincher
1136,Andrew Dominik
1137,James Wan
1138,Howard Zieff
1139,Shane Black
1140,Oliver Stone
1141,Jordan Vogt-Roberts
1142,Tim Burton
1143,David Fincher
1144,Joel Coen
1144,Ethan Coen
1145,Martin Scorsese
1146,Joel Coen
1147,Gabriele Muccino
1148,Richard Kelly
1149,Zack Snyder
1150,Wolfgang Becker
1151,Florian Henckel von Donnersmarck
1152,Stephen Daldry
1153,Alberto Rodríguez
1154,Todd Phillips
1155,Mary Harron
1156,Matt Duffer
1156,Ross Duffer
1156,The Duffer Brothers
1157,Andrew Niccol
1158,Jean-Marc Vallée
1159,Ang Lee
1160,David O. Russell
1161,Brett Ratner
1162,Craig Mazin
1162,Johan Renck
1163,Stephen Frears
1164,Alberto Rodríguez
1165,Matt Duffer
1165,Ross Duffer
1165,The Duffer Brothers
1166,Patty Jenkins
1167,Sam Mendes
1168,Bryan Singer
1169,Joseph Kosinski
1170,Owen Harris
1171,Luca Guadagnino
1172,Baran bo Odar
1172,Jantje Friese
1172,Baran bo Odar
1173,Alan Taylor
1174,Bong Joon-ho
1175,Alejandro Amenábar
1176,Sean Penn
1177,Clint Eastwood
1178,Wolfgang Petersen
1179,Álex de la Iglesia
1180,Spike Jonze
1181,Curtis Hanson
1182,Tony Scott
1183,Anna Boden
1183,Ryan Fleck
1184,Craig Gillespie
1185,Paco Plaza
1186,Alberto Rodríguez
1187,Edward Zwick
1188,Mark Romanek
1189,Michael Bay
1190,Derek Cianfrance
1191,Scott Cooper
1192,Lone Scherfig
1193,John Maybury
1194,John Madden
1195,Mike Nichols
1196,Thomas Carter
1197,Clint Eastwood
1198,Joshua Michael Stern
1199,Scott Frank
1200,Jean-Marc Vallée
1201,Simon Kinberg
1202,Nick Cassavetes
1203,Ellory Elkayem
1204,Frank Marshall
1205,Jack Sholder
1206,Gary Winick
1207,Jack Arnold
1208,Mike Mendez
1209,Mike Mendez
1210,Peter Jackson
1211,Jan Bitzer
1211,Ilija Brunck
1211,Csaba Letay
1212,John 'Bud' Cardos
1213,Tibor Takács
1214,Tibor Takács
1215,Kimble Rendall
1216,Griff Furst
1217,Terry Winsor
1218,Johannes Roberts
1219,Jim Wynorski
1220,Gabriel Medina
1221,Charles A. Nichols
1221,Iwao Takamoto
1222,Nick Simon
1223,Gary Jones
1224,Bert I. Gordon
1225,Wilfred Jackson
1226,Scott Ziehl
1227,Segundo de Chomón
1228,Hayao Miyazaki
1229,George Albert Smith
1230,Sam Firstenberg
1231,Jaime Dezcallar
1232,Bill Rebane
1233,Ron Ormond
1233,Herbert Tevos
1234,Segundo de Chomón
1235,Toshihisa Kaiya
1236,David Wu
1237,Michael Peterson
1238,Mario Piluso
1239,Stuart Hagmann
1240,Jacques Tati
1241,José Luis Guerín
1242,King Vidor
1243,Kogonada
1244,Richard Quine
1245,Jordi Frades
1246,Peter Greenaway
1247,Peter Chelsom
1248,Pip Gilmour
1248,Sarah Holt
1248,Jennifer Lorenz
1249,Éric Rohmer
1250,Chuck O'Farrell
1250,James Bates
1250,Jessica Bassett
1251,Nicolás Gil Lavedra
1252,Norberto López Amado
1252,Carlos Carcas
1253,Enrico Maria Salerno
1254,Víctor Moreno
1255,Sydney Pollack
1256,Nathaniel Kahn
1257,Hiroshi Teshigahara
1258,José Antonio Muñiz
1258,Javier Téllez
1259,Riccardo Milani
1260,Iván Zulueta
1261,Ed St. Giles
1261,Will Hustler
1261,Mike Ratcliffe
1262,Andreas Dalsgaard
1263,Steve Baker
1263,Gary Johnstone
1263,Christopher Spencer
1264,Matt Tyrnauer
1265,Jonathan Parker
1266,Marie Menken
1267,Ramón Gener
1267,Joan Costa
1268,Frederick S. Armitage
1269,Marco Bellocchio
1270,Fabiano Maciel
1271,Jirí Barta
1272,Carl Theodor Dreyer
1273,Damjan Kozole
1274,José María Pérez
1275,René Clair
1276,Jorge Grau
1277,Ashley Gething
1277,Matthew Hill
1277,Tim Niel
1278,Carl Theodor Dreyer
1278,Jørgen Roos
1279,Cristóbal Vila
1280,Matt Tauber
1281,Tino Calabuig
1282,William Gazecki
1283,Mariona Omedes
1283,Carles Mora
1284,Kate Haddock
1284,Mike Ibeji
1284,Melisa Akdogan
1285,Diego Porral
1286,John Lennon
1286,Yoko Ono
1287,Oeke Hoogendijk
1288,Toshio Matsumoto
1289,Lilly Wachowski
1289,Lana Wachowski
1289,Hermanas Wachowski
1290,Quentin Tarantino
1291,Quentin Tarantino
1292,Akira Toriyama
1292,Daisuke Nishio
1292,Shigeyasu Yamauchi
1293,Akira Toriyama
1293,Daisuke Nishio
1293,Kazuhisa Takenouchi
1294,Mark Osborne
1294,John Stevenson
1295,Ang Lee
1296,Christophe Gans
1297,Zhang Yimou
1298,Kōzō Morishita
1298,Kazuhito Kikuchi
1299,Zhang Yimou
1300,Mitsuo Hashimotoi
1300,Osamu Kasai
1300,Hidehiko Kadota
1301,Harald Zwart
1302,Robert Clouse
1303,Gavin O'Connor
1304,Kurt Wimmer
1305,Steven E. de Souza
1306,Jennifer Yuh
1307,M. Night Shyamalan
1308,Rumiko Takahashi
1309,James Wong
1310,Prachya Pinkaew
1311,Masashi Kishimoto
1311,Hayato Date
1311,Akira Shimizu
1312,John Carpenter
1313,Louis Leterrier
1314,Gareth Evans
1315,Stephen Chow
1316,Stephen Chow
1317,Paul Hunter
1318,John G. Avildsen
1319,Paul W.S. Anderson
1320,Kevin Donovan
1321,Mark DiSalle
1321,David Worth
1322,James Wong
1323,John G. Avildsen
1324,Newt Arnold
1325,Bruce Lee
1326,Andrzej Bartkowiak
1327,Rob Cohen
1328,Masashi Kishimoto
1328,Hayato Date
1328,Atsushi Dakukawa
1329,Stanley Tong
1330,Jeff Wadlow
1331,Rob Minkoff
1332,Josh Heald
1332,Jon Hurwitz
1332,Hayden Schlossberg
1333,Chris Nahon
1334,Jonathan Demme
1335,David Fincher
1336,Robert Rodriguez
1336,Frank Miller
1336,Quentin Tarantino
1337,Keenen Ivory Wayans
1338,Alfred Hitchcock
1339,James Wan
1340,Alejandro Amenábar
1341,Guy Ritchie
1342,Ridley Scott
1343,Wes Craven
1344,Tim Burton
1345,Nic Pizzolatto
1345,Cary Joji Fukunaga
1346,James Manos Jr.
1346,John Dahl
1346,Steve Shill
1347,Tom Tykwer
1348,Don Siegel
1349,Quentin Tarantino
1350,Darren Lynn Bousman
1351,Oliver Stone
1352,Tobe Hooper
1353,Michael Haneke
1354,Steven Moffat
1354,Mark Gatiss
1354,Paul McGuigan
1355,Gary Fleder
1356,Martin McDonagh
1357,Tom Holland
1358,Phillip Noyce
1359,Darren Lynn Bousman
1360,Rodrigo Sorogoyen
1361,James Mangold
1362,Edgar Wright
1363,Joel Schumacher
1364,John Carpenter
1365,Albert Hughes
1365,Allen Hughes
1366,Michael Haneke
1367,Mick Jackson
1368,David Hackl
1369,Frank Capra
1370,John Schlesinger
1371,Stephen Hopkins
1372,Tony Richardson
1373,Niki Caro
1374,Leni Riefenstahl
1375,Takeshi Koike
1376,Paul Downs Colaizzo
1377,George Cukor
1378,James W. Horne
1379,Mischa Kamp
1380,Benjamin Turner
1380,Gabe Turner
1381,Robert Towne
1382,Herminio Cardiel
1383,Steven Hilliard Stern
1384,Robert Scheerer
1385,Sandy Tung
1386,Juan Carlos Rulfo
1387,Chung Yoon-chul
1388,Malik Bader
1389,Robert Towne
1390,Michael Curtiz
1391,Miquel Galofré
1392,Andrea Sedlácková
1393,Rodrigo Moro
1394,Michael Mann
1395,Rakesh Omprakash Mehra
1396,Steve James
1397,Bill Plympton
1398,Jon Dunham
1399,Chloé Robichaud
1400,Yan England
1401,Charles-Olivier Michaud
1402,Martin Desmond Roe
1403,Kazuya Nomura
1404,Michael Winner
1405,Matt Katsolis
1406,Hiroshi Fukutomi
1407,Leaf Tilden
1408,Gaël Leiblang
1409,Régis Wargnier
1410,Michael Landon
1411,Nacho Rambla
1412,Luigi Comencini
1413,Alex Kendrick
1414,Jean Stewart
1415,Davey Frankel
1415,Rasselas Lakew
1416,Regan Hall
1417,Jerry Rothwell
1418,Barry Levinson
1419,Gavin O'Connor
1420,Harold Becker
1421,Max Mayer
1422,Robia Rashid
1422,Michael Patrick Jann
1422,Ryan Case
1423,Olivier Nakache
1423,Eric Toledano
1424,Tim Kring
1424,Milan Cheylov
1424,Nelson McCormick
1425,Mick Jackson
1426,Petter Naess
1427,Gerardo Olivares
1428,Félix Fernández de Castro
1429,Francis Lawrence
1430,Gaspar Noé
1431,Prachya Pinkaew
1432,Ben Lewin
1433,Bruce Beresford
1434,Gregg Champion
1435,Goran Paskaljevic
1436,Roger Ross Williams
1437,Aaron Burns
1438,Marc Evans
1439,Cian O'Clery
1440,Birger Larsen
1441,Elissa Down
1442,José Antonio Salgot
1443,Diederik Van Rooijen
1444,Michael Lessac
1445,Johannes Nyholm
1446,John Duigan
1447,William Sullivan
1448,Alonso Mayo
1449,Ignacio Ortiz
1450,María Barroso
1450,Ricardo de Gracia
1451,Lee Han
1452,Heidi Kranz
1453,Sia
1454,Crispin Glover
1455,Alexandre Lehmann
1456,Nino Basilia
1457,Michael Ramsauer
1458,Rodolfo Carnevale
1459,Álvaro Pastor
1459,Antonio Naharro
1460,Carlo Zoratti
1461,Marta Hernaiz Pidal
1462,Sophie Révil
1463,Guerdon Trueblood
1464,Jerry Rothwell
1465,George Lucas
1466,Irvin Kershner
1467,Richard Marquand
1468,Ridley Scott
1469,Stanley Kubrick
1470,George Lucas
1471,Matt Groening
1471,Peter Avanzino
1471,Bret Haaland
1472,Christopher Nolan
1473,Ridley Scott
1474,Franklin J. Schaffner
1475,David Fincher
1476,Duncan Jones
1477,J.J. Abrams
1478,David Lynch
1479,Rian Johnson
1480,James Gunn
1481,J.J. Abrams
1482,Brian De Palma
1483,J.J. Abrams
1484,Morten Tyldum
1485,Ridley Scott
1486,James Gray
1487,Danny Boyle
1488,Daniel Espinosa
1489,Ron Howard
1490,Georges Méliès
1491,Robert Wise
1492,Peter Hyams
1493,Clint Eastwood
1494,Mel Brooks
1495,Joss Whedon
1496,Lilly Wachowski
1496,Lana Wachowski
1496,Hermanas Wachowski
1497,Damien Chazelle
1498,Dwayne Carey-Hill
1499,Gene Roddenberry
1499,Marc Daniels
1499,Joseph Pevney
1500,Shin'ichirō Watanabe
1501,Paul W.S. Anderson
1502,Garth Jennings
1503,Justin Lin
1504,Andrei Tarkovsky
1505,Luc Besson
1506,Christian Alvart
1507,Ronald D. Moore
1507,Glen A. Larson
1507,Michael Rymer
1508,Steven Soderbergh
1509,Gore Verbinski
1510,Andrew Stanton
1510,Lee Unkrich
1511,Gore Verbinski
1512,John Musker
1512,Ron Clements
1513,Gore Verbinski
1514,Kevin Reynolds
1515,Peter Weir
1516,Barry Levinson
1517,James Cameron
1518,Andrew Stanton
1518,Angus MacLane
1519,John Musker
1519,Ron Clements
1519,Don Hall
1520,Richard Fleischer
1521,Hayao Miyazaki
1522,Joachim Rønning
1522,Espen Sandberg
1523,Wes Anderson
1524,Bibo Bergeron
1524,Vicky Jenson
1524,Rob Letterman
1525,Michael Apted
1526,Wolfgang Petersen
1527,Ron Howard
1528,Peter Berg
1529,Andrew Davis
1530,Jaume Collet-Serra
1531,Robert Siodmak
1532,J.C. Chandor
1533,Phillip Noyce
1534,Jaume Balagueró
1535,John Huston
1536,Michael Curtiz
1537,Michael Dudok de Wit
1538,Iván Escobar
1538,Álex Pina
1538,David Molina Encinas
1539,Joachim Rønning
1539,Espen Sandberg
1540,Victor Fleming
1541,Stephen Hillenburg
1541,Mark Osborne
1542,Lewis Milestone
1543,Ronald Neame
1544,Ridley Scott
1545,Patrick Gilmore
1545,Tim Johnson
1546,Johannes Roberts
1547,Douglas S. Cramer
1547,Aaron Spelling
1547,Richard Kinon
1548,Peter Lord
1548,Jeff Newitt
1549,Luc Besson
1550,Michael Curtiz
1551,William Eubank
1552,Raoul Walsh
1553,Stephen Sommers
1554,Fritz Lang
1555,Ralph Eggleston
1556,Sid Marcus
1556,Robert Owan
1556,Paul J. Smith
1557,Alan Barillaro
1558,Zack Snyder
1559,Gary Chapman
1560,Alan Parker
1561,Jacques Perrin
1561,Michel Debats
1561,Jacques Cluzaud
1562,Clay Kaytis
1562,Fergal Reilly
1563,Nicholas Stoller
1563,Doug Sweetland
1564,Dony Permedi
1565,Jack Cutting
1566,Carlos Saldanha
1567,David Frankel
1568,Troy Quane
1568,Nick Bruno
1569,Ken Loach
1570,Jimmy Hayward
1571,John Roberts
1572,Boudewijn Koole
1573,Thurop Van Orman
1573,John Rice
1574,Josep Viciana
1574,Josep Viciana
1575,Joao Pedro Rodrigues
1576,Nicolas Vanier
1577,Enzo D'Alò
1578,Gerardo Olivares
1578,Otmar Penker
1579,Hall Bartlett
1580,Rick Rosenthal
1581,Ted Petok
1582,Tex Avery
1583,James Nguyen
1584,Wilfred Jackson
1585,Miguel Gomes
1586,Sheldon Wilson
1587,Huw Cordey
1588,Constantin Pilavios
1589,Alexandre So
1590,David Attenborough
1590,Joanna Sarsby
1591,Eduardo Gondell
1591,Víctor Monigote
1592,Norman McLaren
1593,Santiago Bou Grasso
1594,Jérémy Clapin
1595,Eric Guaglione
1595,Kim Helminen
1595,Thomas Lepeska
1596,Tomer Eshed
1597,Toby Genkel
1597,Reza Memari
1598,John Downer
1599,J.J. Abrams
1599,Damon Lindelof
1599,Jeffrey Lieber
1600,Jim Abrahams
1600,David Zucker
1600,Jerry Zucker
1601,Tony Scott
1602,Michael Bay
1603,James Wong
1604,Simon West
1605,Wolfgang Petersen
1606,J.J. Abrams
1607,Pedro Almodóvar
1608,Clint Eastwood
1609,Robert Schwentke
1610,Jim Abrahams
1611,Jaume Collet-Serra
1612,David R. Ellis
1613,Kerry Conran
1614,Wes Craven
1615,Ken Finkleman
1616,Kevin Hooks
1617,Álex Pina
1618,Roland Emmerich
1619,Rob Cohen
1620,Mike Newell
1621,Stuart Baird
1622,Howard Hawks
1623,Klay Hall
1624,Tony Bill
1625,Philip Kaufman
1626,Menahem Golan
1627,Roger Spottiswoode
1628,John Badham
1629,George Seaton
1630,Mira Nair
1631,Michael Caton-Jones
1632,Jack Smight
1633,Sidney J. Furie
1634,Robert Butler
1635,Elliott Lester
1636,Jack Smight
1637,Patrick Vollrath
1638,Jason George
1638,Inti Calfat
1638,Dirk Verheye
1639,Guillermo del Toro
1640,Guy Hamilton
1641,Jerry Jameson
1642,John Ford
1643,Billy Wilder
1644,Adrian Lyne
1645,George Miller
1646,Paul Verhoeven
1647,Alan Parker
1648,Adam Shankman
1649,Thomas Carter
1650,Daniel Écija
1650,Ernesto Pozuelo
1650,Pilar Nadal
1651,Jason Moore
1652,Rob Marshall
1653,Peter Chelsom
1654,Noah Baumbach
1655,Bob Fosse
1656,Gaspar Noé
1657,Steven Soderbergh
1658,Elizabeth Banks
1659,Anne Fletcher
1660,Mark Sandrich
1661,Andrea Arnold
1662,Herbert Ross
1663,Mark Christopher
1664,Jon M. Chu
1665,Randa Haines
1666,Fernando Colomo
1667,Sydney Pollack
1668,Patrice Birch
1669,Fernando Trueba
1670,Bille Woodruff
1671,Christopher Gore
1671,Robert Scheerer
1671,Debbie Allen
1672,Liz Friedlander
1673,Wim Wenders
1674,Lukas Dhont
1675,Bud Luckey
1675,Roger Gould
1676,Óscar Aibar
1677,Bruce Beresford
1678,Craig Brewer
1679,Jon M. Chu
1680,Kevin Tancharoen
1681,Fernando Frías de la Parra
1682,John Waters
1683,Juanjo Giménez
1684,Rafael Carvajal
1684,Gonzalo Baz
1684,Tano Juárez
1685,Icíar Bollaín
1686,Darren Aronofsky
1687,Michael Powell
1687,Emeric Pressburger
1688,Éric Warin
1688,Éric Summer
1689,Taylor Hackford
1690,Mervyn LeRoy
1691,Ralph Fiennes
1692,Robert Altman
1693,Ingmar Bergman
1694,Nicholas Hytner
1695,Moira Walley-Beckett
1695,Alik Sakharov
1695,Adam Davidson
1696,Steven Cantor
1697,Herbert Ross
1698,Richard Raymond Films
1699,Karel Reisz
1700,Guy Maddin
1701,Kanye West
1702,Glen Keane
1702,Benoît Philippon
1703,Sandra Goldbacher
1704,Michael Powell
1704,Emeric Pressburger
1705,Charles Vidor
1706,Leonardo Favio
1707,Norman McLaren
1708,Michael MacLennan
1708,Samir Rehem
1708,Gary Fleder
1709,Frederick Wiseman
1710,Charles Walters
1711,Michael Damian
1712,Yun Jae-yeon
1713,Alan Brown
1714,Chandler Tuttle
1715,Maya Deren
1716,Bess Kargman
1717,Norman McLaren
1718,Diego Modino
1719,Rainer Hoffmann
1719,Anne Linsel
1720,Delmer Daves
1721,Arantxa Aguirre
1722,Louis Thomas
1723,Damien Manivel
1724,Roy Del Ruth
1725,Herbert Ross
1726,Owen Hurley
1727,Yoshimi Itazu
1728,Anthony Gross
1728,Hector Hoppin
1729,Angelin Preljocaj
1729,Valérie Müller
1730,Joe Pytka
1731,Javier Fesser
1732,Ron Shelton
1733,Jason Hehir
1734,Rod Daniel
1735,Spike Lee
1736,Michael Tolajian
1737,Steve Rash
1738,David Anspaugh
1739,James Gartner
1740,Charles Martin Smith
1741,Antoni D'Ocón
1742,Kent Alterman
1743,William Friedkin
1744,Glen Keane
1745,Nobutaka Nishizawa
1745,Junji Shimizu
1745,Toshihiko Arisako
1746,Robert Rodriguez
1747,Sanaa Hamri
1748,Steve Carr
1749,Steve James
1750,John Schultz
1751,Kristopher Belman
1752,Steven Soderbergh
1753,Ezra Edelman
1754,Chu Yen-Ping
1755,Zatella Beatty
1756,Jesse Vaughan
1757,Ryan Koo
1758,Dan Klores
1759,Todd Kapostasy
1760,Spike Lee
1761,Jim Podhoretz
1762,Charles Stone III
1763,Anton Megerdichev
1764,Sean Menard
1765,Ron Shelton
1766,Michael Lehmann
1767,Zak Levitt
1768,Zak Levitt
1769,Eriq La Salle
1770,Nelson George
1771,Ben Hoffman
1771,Ronald Rubio
1771,Pablo Solis
1772,John Whitesell
1773,Thanakorn Pongsuwan
1774,Shunsuke Tada
1775,Susan Seidelman
1776,Rawson Marshall Thurber
1777,Seitarô Hara
1777,Shinji Takagi
1777,Yoshiaki Iwasaki
1778,Yim Soon-rye
1779,Uberto Pasolini
1780,Stanley Kubrick
1781,Tony Kaye
1782,Martin Scorsese
1783,Robert Wise
1783,Jerome Robbins
1784,Mathieu Kassovitz
1785,Lexi Alexander
1786,Francis Ford Coppola
1787,Walter Hill
1788,Francis Ford Coppola
1789,John Singleton
1790,George Lucas
1791,David Ayer
1792,Franc Roddam
1793,John Singleton
1794,Walter Hill
1795,José Antonio de la Loma
1796,Spike Lee
1797,Pierre Morel
1798,Eloy de la Iglesia
1799,Cary Joji Fukunaga
1800,Dennis Hopper
1801,Paris Barclay
1802,Spike Lee
1803,Geoffrey Wright
1804,Patrick Alessandrin
1805,Taylor Hackford
1806,Mario Van Peebles
1807,Kevin Reynolds
1808,Mark L. Lester
1809,Scott Kalvert
1810,Martin Scorsese
1811,Christian Poveda
1812,F. Gary Gray
1813,Ernest R. Dickerson
1814,Philip Kaufman
1815,Edward James Olmos
1816,Albert Hughes
1816,Allen Hughes
1817,David Winters
1818,Walter Hill
1819,Adil El Arbi
1819,Bilall Fallah
1820,John Singleton
1821,Bob Giraldi
1822,Andrew Onwubolu
1823,Abel Ferrara
1824,Manoel de Oliveira
1825,Steven Spielberg
1826,Jean-Jacques Annaud
1827,J.A. Bayona
1828,Steven Soderbergh
1829,Alejandro González Iñárritu
1830,John Sturges
1831,Steve McQueen
1832,Steven Spielberg
1833,Stephen Ambrose
1833,David Frankel
1833,Tom Hanks
1834,Tim Robbins
1835,Christopher Nolan
1836,Clint Eastwood
1837,Javier Fesser
1838,David Lynch
1839,Ron Howard
1840,Nick Cassavetes
1841,Robert Luketic
1842,Bennett Miller
1843,Robert Lorenz
1844,Tony Scott
1845,Penny Marshall
1846,Phil Alden Robinson
1847,Richard Linklater
1848,Barry Levinson
1849,Brian Robbins
1850,Peter Farrelly
1850,Bobby Farrelly
1851,Ron Shelton
1852,Brian Helgeland
1853,Walter Hill
1854,Sam Raimi
1855,Dennis Dugan
1856,Takeshi Kitano
1857,Craig Gillespie
1858,John Lee Hancock
1859,David S. Ward
1860,Jody Hill
1860,Danny McBride
1860,Ben Best
1861,Richard Linklater
1862,Michael Tollin
1863,Sam Wood
1864,William Dear
1865,David M. Evans
1866,Ben Lewin
1867,Charles Stone III
1868,William Dear
1869,David S. Ward
1870,Gisaburô Sugii
1871,Fred Schepisi
1872,John Sayles
1873,Ron Shelton
1874,Michael Ritchie
1875,Colin Brady
1875,Christopher Reeve
1875,Dan St. Pierre
1876,Jack Kinney
1877,Arthur Hiller
1878,Takashi Watanabe
1879,Chris Dowling
1880,David Boyd
1881,Daniel Stern
1882,John D. Hancock
1883,Robert Markowitz
1884,Mike Diva
1884,Akiva Schaffer
1885,Bill Couturié
1886,Michael Hoffman
1887,Billy Crystal
1888,Sam Wood
1889,Busby Berkeley
1890,Chapman Way
1890,Maclain Way
1891,Mel Gibson
1892,Martin Scorsese
1893,Stephen Hopkins
1894,Norman Jewison
1895,Franco Zeffirelli
1896,Pier Paolo Pasolini
1897,Nicholas Ray
1898,Cecil B. DeMille
1899,George Stevens
1899,David Lean
1899,Jean Negulesco
1900,Garth Davis
1901,Sebastian Niemann
1902,John Huston
1903,King Vidor
1904,Rob LaDuca
1904,Robert C. Ramirez
1905,Rodrigo García
1906,John Irvin
1907,Catherine Hardwicke
1908,Crispin Reece
1908,Tony Mitchell
1908,Christopher Spencer
1909,Robert Aldrich
1910,Bruce Beresford
1911,Andrew Hyatt
1912,William Dieterle
1913,Juan Pablo Buscarini
1914,Lucien Nonguet
1914,Ferdinand Zecca
1915,Manuel Summers
1916,Cecil B. DeMille
1917,Roger Young
1918,Henry King
1919,Roger Young
1920,Derek W. Hayes
1920,Stanislav Sokolov
1921,Roger Young
1922,Kevin Connor
1923,Henry Koster
1924,Fabrizio Costa
1925,Nicolas Roeg
1926,Christopher Menaul
1927,Danièle Huillet
1927,Jean-Marie Straub
1928,Rafael Gil
1929,Raoul Walsh
1930,Ciaran Donnelly
1930,Brian Kelly
1930,Tony Mitchell
1931,Martin Scorsese
1932,Robert Rossen
1933,Gracia Querejeta
1934,Hou Hsiao-Hsien
1935,Yuzuru Tachikawa
1936,William Hanna
1936,Joseph Barbera
1937,Mars Callahan
1938,Buzz Kulik
1939,Enrico Coletti
1940,Chris Eigeman
1941,Keoni Waxman
1942,Hamish Rothwell
1943,Edwin Middleton
1944,Mel Gibson
1945,Roman Polanski
1946,Milos Forman
1947,Martin Scorsese
1948,Bernardo Bertolucci
1949,David Lean
1950,Clint Eastwood
1951,David Lynch
1952,Steven Spielberg
