id_act,actor
1262,Bridgette Wilson
1263,Anne Heche
1264,Muse Watson
1265,Patti D'Arbanville
1266,Stuart Greer
1267,Frankie Muniz
1268,Jane Kaczmarek
1269,Bryan Cranston
1270,Justin Berfield
1271,Catherine Lloyd Burns
1272,Christopher Masterson
1273,Erik Per Sullivan
1274,Craig Lamar Traylor
1275,David Anthony Higgins
1276,Cloris Leachman
1277,Sean Astin
1278,Corey Feldman
1279,Josh Brolin
1280,Martha Plimpton
1281,Joe Pantoliano
1282,Jeff Cohen
1283,Jonathan Ke Quan
1284,Anne Ramsey
1285,John Matuszak
1286,Joel Courtney
1287,Riley Griffiths
1288,Ryan Lee
1289,Gabriel Basso
1290,Zach Mills
1291,Ron Eldard
1292,David Gallagher
1293,Brian O'Halloran
1294,Jeff Anderson
1295,Marilyn Ghigliotti
1296,Lisa Spoonauer
1297,Jason Mewes
1298,Kevin Smith
1299,Scott Schiaffo
1300,Scott Mosier
1301,Walter Flanagan
1302,David Klein
1303,Fred Savage
1304,Jason Hervey
1305,Alley Mills
1306,Josh Saviano
1307,Andy Berman
1308,Danica McKellar
1309,Olivia d'Abo
1310,Michael Tricario
1311,Suzy Broad
1312,Tom Welling
1313,Kristin Kreuk
1314,Michael Rosenbaum
1315,Allison Mack
1316,John Schneider
1317,Annette O'Toole
1318,Erica Durance
1319,John Glover
1320,Sam Jones III
1321,Ellar Coltrane
1322,Patricia Arquette
1323,Lorelei Linklater
1324,Jordan Howard
1325,Tamara Jolaine
1326,Zoe Graham
1327,Tyler Strother
1328,Evie Thompson
1329,Tess Allen
1330,Eric Deulen
1331,John Robinson
1332,Elias McConnell
1333,Jordan Taylor
1334,Carrie Finklea
1335,Nicole George
1336,Alicia Miles
1337,Timothy Bottoms
1338,Matt Malloy
1339,Mary Elizabeth Winstead
1340,Ellen Wong
1341,Kieran Culkin
1342,Alison Pill
1343,Jason Schwartzman
1344,Mark Webber
1345,Johnny Simmons
1346,Anna Kendrick
1347,Shannen Doherty
1348,Jason Priestley
1349,Luke Perry
1350,Jennie Garth
1351,Tori Spelling
1352,Ian Ziering
1353,Brian Austin Green
1354,Carol Potter
1355,James Eckhouse
1356,Hilary Swank
1357,Robert De Niro
1358,Dustin Hoffman
1359,Jason Patric
1360,Minnie Driver
1361,Vittorio Gassman
1362,Brad Renfro
1363,Juan José Ballesta
1364,Pablo Galán
1365,Manuel Morón
1366,Alberto Jiménez
1367,Ana Wagener
1368,Nieve de Medina
1369,Gloria Muñoz
1370,Javier Lago
1371,Soledad Osorio
1372,Máximo Jiménez
1373,Jared Gilman
1374,Kara Hayward
1375,Bruce Willis
1376,Bill Murray
1377,Tilda Swinton
1378,Bob Balaban
1379,Adèle Exarchopoulos
1380,Léa Seydoux
1381,Salim Kechiouche
1382,Mona Walravens
1383,Jeremie Laheurte
1384,Alma Jodorowsky
1385,Aurélien Recoing
1386,Catherine Salée
1387,Fanny Maurin
1388,Benjamin Siksou
1389,Logan Lerman
1390,Ezra Miller
1391,Mae Whitman
1392,Paul Rudd
1393,Erin Wilhelmi
1394,Kate Walsh
1395,Dylan McDermott
1396,Melanie Lynskey
1397,Nina Dobrev
1398,James Van Der Beek
1399,Katie Holmes
1400,Michelle Williams
1401,Joshua Jackson
1402,Mary Beth Peil
1403,Kerr Smith
1404,Mary-Margaret Humes
1405,Nina Repeta
1406,John Wesley Shipp
1407,Meredith Monroe
1408,Jonah Hill
1409,Christopher Mintz-Plasse
1410,Bill Hader
1411,Joe Lo Truglio
1412,Kevin Corrigan
1413,Martha MacIsaac
1414,Scott Gerbacia
1415,Brooke Shields
1416,Christopher Atkins
1417,Leo McKern
1418,William Daniels
1419,Elva Josephson
1420,Glenn Kohan
1421,Mena Suvari
1422,Kirsten Dunst
1423,Kathleen Turner
1424,Michael Paré
1425,Danny DeVito
1426,Chelsie Swain
1427,A.J. Cook
1428,Hanna Hall
1429,Peter Gallagher
1430,Mischa Barton
1431,Ben McKenzie
1432,Adam Brody
1433,Tate Donovan
1434,Alan Dale
1435,Rachel Bilson
1436,Melinda Clarke
1437,Chris Carmack
1438,Thomas Turgoose
1439,Stephen Graham
1440,Jo Hartley
1441,Andrew Shim
1442,Vicky McClure
1443,Joseph Gilgun
1444,Rosamund Hanson
1445,Andrew Ellis
1446,Perry Benson
1447,George Newton
1448,Jean-Pierre Léaud
1449,Claire Maurier
1450,Albert Rémy
1451,Guy Decomble
1452,Georges Flamant
1453,Patrick Auffay
1454,Jeanne Moreau
1455,Michael Pitt
1456,Louis Garrel
1457,Eva Green
1458,Robin Renucci
1459,Anna Chancellor
1460,Florian Cadiou
1461,Valentin Merlet
1462,Jean-Pierre Kalfon
1463,Lola Peploe
1464,Wil Wheaton
1465,River Phoenix
1466,Jerry O'Connell
1467,Casey Siemaszko
1468,Gary Riley
1469,Bradley Gregg
1470,Jason Oliver
1471,Marshall Bell
1472,Marco Leonardi
1473,Lumi Cavazos
1474,Regina Torné
1475,Ada Carrasco
1476,Mario Iván Martínez
1477,Claudette Mallé
1478,Pilar Aranda
1479,Rodolfo Arias
1480,Margarita Isabel
1481,Tom Holland
1482,Jon Favreau
1483,Marisa Tomei
1484,Jacob Batalon
1485,Zendaya
1486,Tony Revolori
1487,Laura Harrier
1488,Angourie Rice
1489,Críspulo Cabezas
1490,Timy
1491,Eloi Yebra
1492,Marieta Orozco
1493,Alicia Sánchez
1494,Enrique Villén
1495,Francisco Algora
1496,Chete Lera
1497,Daniel Guzmán
1498,Lauren Graham
1499,Alexis Bledel
1500,Edward Herrmann
1501,Keiko Agena
1502,Melissa McCarthy
1503,Scott Patterson
1504,Yanic Truesdale
1505,Chris Eigeman
1506,Sean Gunn
1507,January Jones
1508,Fred Willard
1509,Molly Cheek
1510,Deborah Rush
1511,Thomas Mann
1512,Oliver Cooper
1513,Jonathan Daniel Brown
1514,Kirby Bliss Blanton
1515,Dax Flame
1516,Miles Teller
1517,Alexis Knapp
1518,Martin Klebba
1519,Rick Shapiro
1520,Caitlin Dulany
1521,Shane West
1522,Peter Coyote
1523,Daryl Hannah
1524,Lauren German
1525,Clayne Crawford
1526,Al Thompson
1527,Paz de la Huerta
1528,Jonathan Parks Jordan
1529,Matt Lutz
1530,Nathan Stewart-Jarrett
1531,Iwan Rheon
1532,Lauren Socha
1533,Antonia Thomas
1534,Karla Crome
1535,Nathan McMullen
1536,Robert Sheehan
1537,Matt Stokoe
1538,Natasha O'Keeffe
1539,Michael Caine
1540,Delroy Lindo
1541,Jane Alexander
1542,Kathy Baker
1543,Heavy D
1544,Kate Nelligan
1545,Quinton Aaron
1546,Tim McGraw
1547,Jae Head
1548,Lily Collins
1549,Kim Dickens
1550,Ray McKinnon
1551,Catherine Dyer
1552,Isabelle Fuhrman
1553,Vera Farmiga
1554,Jimmy Bennett
1555,Aryana Engineer
1556,Margo Martindale
1557,Rosemary Dunsmore
1558,Karel Roden
1559,Dev Patel
1560,Sunny Pawar
1561,David Wenham
1562,Nawazuddin Siddique
1563,Tannishtha Chatterjee
1564,Deepti Naval
1565,Priyanka Bose
1566,Divian Ladwa
1567,Joey Lauren Adams
1568,Jon Stewart
1569,Rob Schneider
1570,Steve Buscemi
1571,Cole Sprouse
1572,Dylan Sprouse
1573,Josh Mostel
1574,Allen Covert
1575,Jonathan Lipnicki
1576,Geena Davis
1577,Hugh Laurie
1578,Julia Sweeney
1579,Jeffrey Jones
1580,Dabney Coleman
1581,Jon Polito
1582,Holly Hunter
1583,Trey Wilson
1584,William Forsythe
1585,Sam McMurray
1586,"Randall ""Tex"" Cob"
1587,M. Emmet Walsh
1588,Laia Artigas
1589,Bruna Cusí
1590,María Paula Robles
1591,Paula Blanco
1592,Etna Campillo
1593,Jordi Figueras
1594,Dolores Fortis
1595,Titón Frauca
1596,Cristina Matas
1597,Brenda Blethyn
1598,Timothy Spall
1599,Phyllis Logan
1600,Marianne Jean-Baptiste
1601,Lee Ross
1602,Claire Rushbrook
1603,Elizabeth Berrington
1604,Michele Austin
1605,Ron Cook
1606,Judi Dench
1607,Steve Coogan
1608,Sophie Kennedy Clark
1609,Charlie Murphy
1610,Barbara Jefford
1611,Mare Winningham
1612,Sean Mahon
1613,Michelle Fairley
1614,Peter Hermann
1615,Wunmi Mosaku
1616,Tom Selleck
1617,Steve Guttenberg
1618,Ted Danson
1619,Nancy Travis
1620,Margaret Colin
1621,Alexandra Amini
1622,Francine Beers
1623,Lisa Blair
1624,Michelle Blair
1625,Philip Bosco
1626,Cécile De France
1627,Thomas Doret
1628,Jérémie Rénier
1629,Fabrizio Rongione
1630,Egon Di Mateo
1631,Olivier Gourmet
1632,Ian Michael Smith
1633,Oliver Platt
1634,Ashley Judd
1635,Dana Ivey
1636,Beatrice Winde
1637,Jan Hooks
1638,Jim Carrey
1639,Anna Hoelck
1640,Ashley Hoelck
1641,Déborah François
1642,Jérémie Segard
1643,Samuel De Ryck
1644,Stéphane Bissot
1645,Greg Kinnear
1646,Rebecca Romijn
1647,Cameron Bright
1648,Elle Downs
1649,Merwin Mondesir
1650,Sava Drayton
1651,Jake Simons
1652,Edie Inksetter
1653,Munro Chambers
1654,Carmen Machi
1655,Adriana Ozores
1656,Aitana Sánchez-Gijón
1657,Dani Rovira
1658,Pedro Casablanc
1659,Eric Nguyen
1660,Alberto Jo Lee
1661,Pedro Miguel Martínez
1662,André Dussollier
1663,Roland Giraud
1664,Michel Boujenah
1665,Philippine Leroy-Beaulieu
1666,Dominique Lavanant
1667,Naomi Watts
1668,Annette Bening
1669,Kerry Washington
1670,Amy Brenneman
1671,Marc Blucas
1672,Jimmy Smits
1673,Lisa Gay Hamilton
1674,Elpidia Carrillo
1675,John Cusack
1676,Bobby Coleman
1677,Amanda Peet
1678,Sophie Okonedo
1679,Joan Cusack
1680,Anjelica Huston
1681,Taya Calicetto
1682,David Kaye
1683,Mark Wahlberg
1684,Rose Byrne
1685,Octavia Spencer
1686,Isabela Merced
1687,Gustavo Quiroz Jr.
1688,Julianna Gamiz
1689,Iliza Shlesinger
1690,Tom Segura
1691,Tig Notaro
1692,Kate Bosworth
1693,Thomas Jane
1694,Annabeth Gish
1695,Dash Mihok
1696,Scottie Thompson
1697,Jay Karnes
1698,Kyla Deaver
1699,Lance E. Nichols
1700,Courtney Bell
1701,Emmanuel Lewis
1702,Alex Karras
1703,Susan Clark
1704,Cathryn Damon
1705,Eugene Roche
1706,Jack Kruschen
1707,Ben Vereen
1708,Christopher Burton
1709,Mayim Bialik
1710,Amybeth McNulty
1711,R.H. Thomson
1712,Dalila Bela
1713,Lucas Jade Zumann
1714,Aymeric Jett Montaz
1715,Helen Johns
1716,Christian Martyn
1717,Kyla Matthews
1718,Corrine Koslo
1719,Yaël Abecassis
1720,Roschdy Zem
1721,Moshe Agazai
1722,Mosche Abebe
1723,Sirak M. Sabahat
1724,Roni Hadar
1725,Meki Shibru Sivan
1726,Mimi Abonesh Kebebe
1727,Paul Giamatti
1728,Kathryn Hahn
1729,Kayli Carter
1730,Molly Shannon
1731,Siobhan Fallon
1732,Emily Robinson
1733,Desmin Borges
1734,Tracee Chimo
1735,Amy Russ
1736,Jessica VanOss
1737,Halldóra Geirharðsdóttir
1738,Jóhann Sigurðarson
1739,Juan Camilo Roman Estrada
1740,Jörundur Ragnarsson
1741,Megan Follows
1742,Colleen Dewhurst
1743,Richard Farnsworth
1744,Patricia Hamilton
1745,Marilyn Lightstone
1746,Schuyler Grant
1747,Jonathan Crombie
1748,Charmion King
1749,Jackie Burroughs
1750,Rosemary Radcliffe
1751,Juan Diego Botto
1752,Bárbara Lennie
1753,Mágica Pérez
1754,Marc Rodríguez
1755,Àgata Roca
1756,Nora Navas
1757,Mariana Di Girolamo
1758,Santiago Cabrera
1759,Giannina Fruttero
1760,Catalina Saavedra
1761,Eduardo Paxeco
1762,Mariana Loyola
1763,Paola Giannini
1764,Antonia Giesen
1765,Josefina Fiebelkorn
1766,Alberto San Juan
1767,Natalia Mateo
1768,Marta Aledo
1769,Norma Martínez
1770,Esther Ortega
1771,Brandon Lastra
1772,Fiorella Faltoyano
1773,Amparo Larrañaga
1774,María Massip
1775,Carmelo Gómez
1776,Maribel Verdú
1777,Alfredo Landa
1778,Virginia Mataix
1779,Diana Peñalver
1780,María Luisa Ponte
1781,Quvenzhané Wallis
1782,Jamie Foxx
1783,Bobby Cannavale
1784,Cameron Diaz
1785,Adewale Akinnuoye-Agbaje
1786,David Zayas
1787,Amanda Troya
1788,Zoe Margaret Colletti
1789,Nicolette Pierini
1790,María León
1791,Goya Toledo
1792,Noa Fontanals Fourgnaud
1793,Eduard Fernández
1794,Àlex Monner
1795,Alberto López
1796,Ruth Gabriel
1797,Óscar Zafra
1798,Juan Blanco
1799,Gary Coleman
1800,Conrad Bain
1801,Todd Bridges
1802,Dana Plato
1803,Mary Jo Catlett
1804,Danny Cooksey
1805,Shavar Ross
1806,Charlotte Rae
1807,Dixie Carter
1808,Nedra Volz
1809,Cary Grant
1810,Irene Dunne
1811,Edgar Buchanan
1812,Ann Doran
1813,Leonard Willey
1814,Wallis Clark
1815,Beulah Bondi
1816,Walter Soderling
1817,Dorothy Adams
1818,Billy Bevan
1819,Christian Byers
1820,Lee Cormie
1821,James Fraser
1822,Kris McQuade
1823,Nandita Das
1824,Aina Clotet
1825,Naby Dakhli
1826,Rosa Novell
1827,Godeliv Van den Brandt
1828,Subodh Maskara
1829,Saroj Khan
1830,Marina Gatell
1831,Michael Sheen
1832,Wallace Shawn
1833,Gloria Reuben
1834,Lily Tomlin
1835,Nat Wolff
1836,Sonya Walger
1837,Tina Benko
1838,Francesc Garrido
1839,Larisa Kalpokaité
1840,Sarunas Puidokas
1841,Jurij Scuckij
1842,Jordi Banacolocha
1843,Ben Stiller
1844,Téa Leoni
1845,Alan Alda
1846,Mary Tyler Moore
1847,George Segal
1848,Isabelle Carré
1849,Jacques Gamblin
1850,Bruno Putzulu
1851,Laura Guirao
1852,Maria Pitarresi
1853,Séverine Caneele
1854,Philippe Saïd
1855,Anne Loiret
1856,Rithy Panh
1857,Kristen Stewart
1858,Melissa Leo
1859,David Jensen
1860,Kathy Lamkin
1861,Joe Chrest
1862,Ally Sheedy
1863,Tiffany Coty
1864,Eisa Davis
1865,Humphrey Bogart
1866,Ingrid Bergman
1867,Paul Henreid
1868,Claude Rains
1869,Conrad Veidt
1870,Sydney Greenstreet
1871,Peter Lorre
1872,S.Z. Sakall
1873,Madeleine LeBeau
1874,Dooley Wilson
1875,Ian McNeice
1876,Simon Callow
1877,Maynard Eziashi
1878,Bob Gunton
1879,Tommy Davidson
1880,Ken Kirzinger
1881,Arnold Vosloo
1882,David Harewood
1883,Caruso Kuypers
1884,Basil Wallace
1885,Ntare Mwine
1886,Stephen Collins
1887,Kristin Scott Thomas
1888,Juliette Binoche
1889,Willem Dafoe
1890,Naveen Andrews
1891,Colin Firth
1892,Julian Wadham
1893,Kevin Whately
1894,Clive Merrison
1895,Nino Castelnuovo
1896,Klaus Maria Brandauer
1897,Michael Kitchen
1898,Malick Bowens
1899,Michael Gough
1900,Suzanna Hamilton
1901,Rachel Kempson
1902,Stephen Kinyanjui
1903,Joseph Thiaka
1904,Eric Bana
1905,Ewan McGregor
1906,Tom Sizemore
1907,William Fichtner
1908,Brian Van Holt
1909,Carmine Giovinazzo
1910,Danny Huston
1911,Hubert Koundé
1912,Sidede Onyulo
1913,Bill Nighy
1914,Gerard McSorley
1915,Daniele Harford
1916,Pete Postlethwaite
1917,Donald Sumpter
1918,Barkhad Abdi
1919,Mahat M. Ali
1920,Barkhad Abdirahman
1921,Faysal Ahmed
1922,Michael Chernus
1923,David Warshofsky
1924,Chris Mulkey
1925,Desmond Dube
1926,Hakeem Kae-Kazim
1927,Nick Nolte
1928,Joaquin Phoenix
1929,Cara Seymour
1930,Antonio David Lyons
1931,David O'Hara
1932,Katharine Hepburn
1933,Robert Morley
1934,Peter Bull
1935,Theodore Bikel
1936,Walter Gotell
1937,Peter Swanwick
1938,Richard Marner
1939,James McAvoy
1940,Gillian Anderson
1941,Adam Kotz
1942,Simon McBurney
1943,David Oyelowo
1944,Sarah Nagayi
1945,Cleopatra Koheirwe
1946,Sam Okelo
1947,Michael B. Jordan
1948,Lupita Nyong'o
1949,Danai Gurira
1950,Angela Bassett
1951,Winston Duke
1952,Daniel Kaluuya
1953,Eddie Murphy
1954,Arsenio Hall
1955,James Earl Jones
1956,John Amos
1957,Shari Headley
1958,Eriq La Salle
1959,Paul Bates
1960,Allison Dean
1961,Madge Sinclair
1962,Cole Hauser
1963,Eamonn Walker
1964,Nick Chinlund
1965,Peter Mensah
1966,Fionnula Flanagan
1967,Johnny Messner
1968,Abraham Attah
1969,Richard Pepple
1970,Opeyemi Fagbohungbe
1971,Ama K. Abebrese
1972,Grace Nortey
1973,David Dontoh
1974,Mario Casas
1975,Adriana Ugarte
1976,Macarena García
1977,Alain Hernández
1978,Berta Vázquez
1979,Emilio Gutiérrez Caba
1980,Celso Bugallo
1981,Laia Costa
1982,Fernando Cayo
1983,Ramón Agirre
1984,John Omirah Miluwi
1985,Bryan Brown
1986,Julie Harris
1987,Iain Cuthbertson
1988,Constantin Alexandrov
1989,John Alexander
1990,Dylan Walsh
1991,Laura Linney
1992,Ernie Hudson
1993,Grant Heslov
1994,Tim Curry
1995,Joe Don Baker
1996,Mary Ellen Trainor
1997,Carolyn Seymour
1998,Bruce Campbell
1999,Michael Douglas
2000,Spiros Focás
2001,Avner Eisenberg
2002,Paul David Magid
2003,Howard Jay Patterson
2004,Samuel Ross Williams
2005,Holland Taylor
2006,Guy Cuevas
2007,N!Xau
2008,Marius Weyers
2009,Sandra Prinsloo
2010,Nic de Jager
2011,Louw Verwey
2012,Michael Thys
2013,Brian O'Shaughnessy
2014,Ken Gampu
2015,Tom Hardy
2016,Oona Chaplin
2017,Leo Bill
2018,David Hayman
2019,Michael Kelly
2020,Jonathan Pryce
2021,Franka Potente
2022,Jessie Buckley
2023,Edward Hogg
2024,Clark Gable
2025,Ava Gardner
2026,Grace Kelly
2027,Donald Sinden
2028,Eric Pohlmann
2029,Denis O'Dea
2030,Philip Stainton
2031,Laurence Naismith
2032,John Krasinski
2033,David Denman
2034,Pablo Schreiber
2035,Max Martini
2036,Dominic Fumusa
2037,Alexia Barlier
2038,David Costabile
2039,Peyman Moaadi
2040,Matt Letscher
2041,Luis Tosar
2042,Anna Castillo
2043,Álvaro Cervantes
2044,Miquel Fernández
2045,Zayiddiya Dissou
2046,Moustapha Oumarou
2047,Adam Nourou
2048,Jesús Carroza
2049,Clint Eastwood
2050,Jeff Fahey
2051,George Dzundza
2052,Alun Armstrong
2053,Marisa Berenson
2054,Charlotte Cornwell
2055,Boy Mathias Chuma
2056,Mel Martin
2057,Clive Mantle
2058,Teri Polo
2059,Linus Roache
2060,Kate Ashfield
2061,Jamie Bartlett
2062,Timothy West
2063,Kate Trotter
2064,Charles Gitonga Maina
2065,Yolanda Vazquez
2066,Winston Ntshona
2067,Dennis Patrick
2068,Mabutho 'Kid' Sithole
2069,Ilo Mutombo
2070,Nigel Miguel
2071,Eric Menyuk
2072,Val Kilmer
2073,Tom Wilkinson
2074,John Kani
2075,Brian McCardie
2076,Henry Cele
2077,Nick Lorentz
2078,Christopher Lambert
2079,Andie MacDowell
2080,Ralph Richardson
2081,James Fox
2082,Ian Holm
2083,Eric Langlois
2084,Ian Charleson
2085,Cheryl Campbell
2086,Nigel Davenport
2087,Nicholas Farrell
2088,Drew Barrymore
2089,Wendi McLendon-Covey
2090,Terry Crews
2091,Bella Thorne
2092,Joel McHale
2093,Lauren Lapkus
2094,Kevin Nealon
2095,Alyvia Alyn Lind
2096,Anna Colwell
2097,John Wayne
2098,Hardy Krüger
2099,Elsa Martinelli
2100,Bruce Cabot
2101,Red Buttons
2102,Michèle Girardon
2103,Gérard Blain
2104,Valentin de Vargas
2105,Eduard Franz
2106,Queenie Leonard
2107,Maxwell Simba
2108,Joseph Marcell
2109,Aïssa Maiga
2110,Noma Dumezweni
2111,Lemogang Tsipa
2112,Kelvin Maxwell Ngoma
2113,Lily Banda
2114,Beatus Ble Msamange
2115,Nina Hoss
2116,Jacky Ido
2117,Katja Flint
2118,Antonio Prester
2119,"Janek Rieke
"
2120,Abel Jafri
2121,Hichem Yacoubi
2122,Kettly Noël
2123,Toulou Kiki
2124,Ibrahim Ahmed
2125,Layla Walet Mohamed
2126,Mehdi A.G. Mohamed
2127,Fatoumata Diawara
2128,Adel Mahmoud Cherif
2129,Salem Dendou
2130,Gerard Butler
2131,Michelle Monaghan
2132,Madeline Carroll
2133,Souleymane Sy Savane
2134,Grant R. Krause
2135,Reavis Graham
2136,Peter Carey
2137,Barbara Coven
2138,Richard Chamberlain
2139,Sharon Stone
2140,Herbert Lom
2141,Bernard Archard
2142,John Rhys-Davies
2143,Sam Williams
2144,June Buthelezi
2145,Shaike Ophir
2146,Debra Winger
2147,John Malkovich
2148,Jill Bennett
2149,Eric Vu-An
2150,Amina Annabi
2151,Sotigui Kouyaté
2152,Philippe Morier-Genoud
2153,Ben Smail
2154,Tony Kgoroge
2155,Riaad Moosa
2156,Lindiwe Matshikiza
2157,Terry Pheto
2158,Deon Lotz
2159,Mark Elderkin
2160,Michelle Scott
2161,Manolo Cardona
2162,Marián Álvarez
2163,Enrico Lo Verso
2164,Florín Opritescu
2165,Malcolm Sitté
2166,Iván Mendes
2167,Marta Belaustegui
2168,Nick Devlin
2169,Ramón Barea
2170,Gunnar Björnstrand
2171,Nils Poppe
2172,Bibi Andersson
2173,Bengt Ekerot
2174,Maud Hansson
2175,Ake Fridell
2176,Anya Taylor-Joy
2177,Isla Johnston
2178,Annabeth Kelly
2179,Christiane Seidel
2180,Rebecca Root
2181,Chloe Pirrie
2182,Marielle Heller
2183,Harry Melling
2184,Patrick Kennedy
2185,Pierce Brosnan
2186,Frankie Faison
2187,Faye Dunaway
2188,Esther Cañadas
2189,Max Pomeranc
2190,Joe Mantegna
2191,Michael Nirenberg
2192,David Paymer
2193,Robert Stephens
2194,Dan Hedaya
2195,Austin Pendleton
2196,Lily Rabe
2197,Conrad Pla
2198,Seamus Davey-Fitzpatrick
2199,Sophie Nélisse
2200,Robin Weigert
2201,Evelyne Brochu
2202,Daniel Baldwin
2203,Ferdy Mayne
2204,Charles Bailey-Gates
2205,Katharine Isabelle
2206,Kate Beckinsale
2207,Sinead Cusack
2208,Paudge Behan
2209,Peter Wingfield
2210,Julio Manrique
2211,José Coronado
2212,David Solans
2213,Maria Molins
2214,Jack Taylor
2215,Helena De la Torre
2216,Abril García
2217,Mercè Rovira
2218,Steve McQueen
2219,Paul Burke
2220,Yaphet Kotto
2221,Todd Martin
2222,Biff McGuire
2223,Astrid Heeren
2224,Sean Nelson
2225,Giancarlo Esposito
2226,Ron Brice
2227,José Zúñiga
2228,Luis Lantigua
2229,N'Bushe Wright
2230,John Turturro
2231,Emily Watson
2232,Stuart Wilson
2233,Christopher Thompson
2234,Peter Blythe
2235,Fabio Sartor
2236,Marc Clotet
2237,Melina Matthews
2238,Alejo Sauras
2239,Stefan Weinert
2240,Mike Hoffmann
2241,Andrés Gertrudix
2242,Pau Durà
2243,Lionel Auguste
2244,Maarten Dannenberg
2245,Christian Stamm
2246,Madina Nalwanga
2247,Charity Rose Pimer
2248,Taryn Kyaze
2249,Esther Tebandeke
2250,Peter Odeke
2251,Nikita Waligwa
2252,Bill Pullman
2253,Lotte Verbeek
2254,James Bloor
2255,Robert Wieckiewicz
2256,Aleksey Serebryakov
2257,Evgeniy Sidikhin
2258,Cezary Kosinski
2259,Aleksandr Lobanov
2260,Sanjeev Kumar
2261,Saeed Jaffrey
2262,Amjad Khan
2263,Richard Attenborough
2264,Farida Jalal
2265,Colm Meaney
2266,Saïd Taghmaoui
2267,Touriya Haoud
2268,Tishuan Scott
2269,Gene Williams
2270,Anne Dodge
2271,Patrick Riester
2272,Myles Paige
2273,James Curry
2274,Gerald Peary
2275,Wiley Wiggins
2276,Michel Piccoli
2277,Alexandre Arbatt
2278,Liv Ullmann
2279,Leslie Caron
2280,Daniel Olbrychski
2281,Michel Aumont
2282,Serge Avedikian
2283,Pierre Michael
2284,Sandrine Bonnaire
2285,Kevin Kline
2286,Valerie Lagrange
2287,Francis Renaud
2288,Alexandra Gentil
2289,Jennifer Beals
2290,Dominic Gould
2291,Didier Ferrari
2292,Laurence Colussi
2293,Darío Grandinetti
2294,Juan Echanove
2295,Juan Diego
2296,Diego Torres
2297,Rebecca Cobos
2298,Vladimir Cruz
2299,Enrique Quiñones
2300,Alejandro Trejo
2301,Gabriel Rovito
2302,Vando Villamil
2303,Isabelle Nanty
2304,Pierre-François Martin-Laval
2305,Didier Flamand
2306,Pierre Gommé
2307,Emmanuel Ménard
2308,Ahmed Assad
2309,Lola Zidi-Rénier
2310,Mizanur Rahaman
2311,Alfredo Lorenzo
2312,Peter Falk
2313,Laurence Harvey
2314,Lloyd Bochner
2315,Heidi Brühl
2316,Paul Jenkins
2317,Michael Fox
2318,Oscar Beregi
2319,Mathias Reitz
2320,Richard Drout Miller
2321,Boris Barnet
2322,José Raúl Capablanca
2323,Zakhar Darevsky
2324,Konstantin Eggert
2325,Vladimir Fogel
2326,Marc-André Grondin
2327,Normand D'Amour
2328,Sonia Vachon
2329,Mylène St-Sauveur
2330,Élodie Larivière
2331,Catherine Bérubé
2332,Normand Chouinard
2333,Louise Bombardier
2334,Pierre-Luc Lafontaine
2335,René-Daniel Dubois
2336,Shawn Doyle
2337,Torrance Coombs
2338,Carmen Aguirre
2339,Melanie Papalia
2340,Patrick Gallagher
2341,Veena Sood
2342,Lisa Ray
2343,Eduardo Noda
2344,Gary Gill
2345,Cliff Curtis
2346,James Rolleston
2347,Kirk Torrance
2348,Miriama McDowell
2349,Barry Te Hira
2350,Xavier Horan
2351,Wayne Hapi
2352,Lyel Timu
2353,Te Ahorangi Retimana-Martin
2354,
2355,Bruno Ganz
2356,Gila von Weitershausen
2357,René Deltgen
2358,Ljuba Tadic
2359,Alexander Hegarth
